2023-09-14 16:04:47,594 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:04:47,594 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: keepalive
2023-09-14 16:04:47,594 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:04:47,594 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:04:47,594 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:04:47,595 DEBUG   SenderThread:531 [sender.py:send():379] send: files
2023-09-14 16:04:47,596 INFO    SenderThread:531 [sender.py:_save_file():1375] saving file wandb-metadata.json with policy now
2023-09-14 16:04:48,282 INFO    wandb-upload_0:531 [upload_job.py:push():131] Uploaded file /tmp/tmprpnngdqkwandb/smy36p2p-wandb-metadata.json
2023-09-14 16:04:48,418 INFO    Thread-63 :531 [dir_watcher.py:_on_file_created():271] file/dir created: /notebooks/rl2023/ex1/wandb/run-20230914_160403-i8l4kmku/files/wandb-metadata.json
2023-09-14 16:04:48,596 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:04:53,597 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:04:58,598 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:05:03,599 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:05:08,600 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:05:13,470 DEBUG   SystemMonitor:531 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-09-14 16:05:13,471 DEBUG   SenderThread:531 [sender.py:send():379] send: stats
2023-09-14 16:05:14,472 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:05:19,473 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:05:24,474 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:05:29,475 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:05:34,476 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:05:39,477 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:05:43,472 DEBUG   SenderThread:531 [sender.py:send():379] send: stats
2023-09-14 16:05:45,475 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:05:50,476 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:05:55,477 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:06:00,478 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:06:05,479 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:06:10,480 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:06:13,473 DEBUG   SenderThread:531 [sender.py:send():379] send: stats
2023-09-14 16:06:16,474 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:06:21,475 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:06:26,476 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:06:31,477 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:06:36,478 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:06:41,479 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:06:43,474 DEBUG   SenderThread:531 [sender.py:send():379] send: stats
2023-09-14 16:06:47,475 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:06:52,476 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:06:57,477 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:07:02,478 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:07:07,479 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:07:12,480 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:07:13,475 DEBUG   SenderThread:531 [sender.py:send():379] send: stats
2023-09-14 16:07:18,476 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:07:23,477 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:07:28,478 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:07:33,480 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:07:38,481 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:07:43,476 DEBUG   SenderThread:531 [sender.py:send():379] send: stats
2023-09-14 16:07:44,476 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:07:49,477 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:07:54,478 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:07:59,479 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:08:04,481 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:08:09,481 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:08:13,477 DEBUG   SenderThread:531 [sender.py:send():379] send: stats
2023-09-14 16:08:15,478 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:08:20,479 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:08:25,480 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:08:30,481 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:08:35,481 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:08:40,482 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:08:43,478 DEBUG   SenderThread:531 [sender.py:send():379] send: stats
2023-09-14 16:08:46,479 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:08:51,480 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:08:56,481 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:09:01,482 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:09:06,483 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:09:11,484 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:09:13,478 DEBUG   SenderThread:531 [sender.py:send():379] send: stats
